,tenure,gender,geography,salary_quantiles,age_quantiles,num_products,has_card
4162,9,0,1,4,0,1,0
4163,8,0,2,3,1,2,1
4164,0,1,1,1,2,1,0
4165,9,0,2,4,1,1,1
4166,10,0,1,5,1,2,1
4167,2,0,2,6,0,1,1
4168,10,1,1,4,1,2,1
4169,0,1,1,1,1,2,1
4170,4,1,2,1,6,1,1
4171,8,1,1,5,6,1,1
4172,3,1,2,1,5,2,1
4173,3,1,2,6,4,1,1
4174,3,0,2,5,4,2,1
4175,1,0,2,5,3,2,1
4176,8,1,2,6,5,1,0
4177,4,1,1,1,5,1,0
4178,5,1,2,5,2,2,1
4179,5,0,1,3,0,1,1
4180,6,0,2,4,3,2,1
4181,10,1,2,3,6,2,1
4182,4,1,2,1,4,1,0
4183,3,0,2,2,1,2,1
4184,4,0,2,3,1,2,1
4185,5,1,1,1,1,1,1
4186,6,1,1,0,5,2,1
4187,8,1,1,2,3,2,1
4188,5,0,1,3,5,2,1
4189,2,1,2,6,6,2,0
4190,9,0,1,5,6,1,1
4191,5,1,1,6,1,1,1
4192,10,1,1,4,0,2,1
4193,5,1,1,3,1,2,0
4194,5,0,1,4,3,1,0
4195,4,1,2,3,4,1,1
4196,7,0,1,0,5,2,0
4197,2,1,1,6,2,1,1
4198,5,0,2,1,6,4,1
4199,2,0,1,3,4,1,1
4200,0,1,1,1,2,1,0
4201,6,0,2,3,5,1,1
4202,6,0,1,3,0,1,0
4203,2,1,2,5,4,1,0
4204,4,0,1,2,2,2,1
4205,3,0,1,2,2,1,1
4206,5,1,1,6,4,1,1
4207,7,0,2,0,5,2,1
4208,3,0,2,5,1,2,1
4209,5,0,1,2,4,2,1
4210,9,1,1,3,2,2,0
4211,6,1,2,6,0,2,1
4212,8,1,1,4,4,1,1
4213,7,1,1,6,1,1,1
4214,4,0,2,0,4,1,1
4215,8,1,1,5,3,1,1
4216,7,0,2,1,1,1,1
4217,9,0,1,0,2,2,1
4218,7,0,1,4,5,1,0
4219,1,1,1,0,6,2,0
4220,6,1,1,1,1,1,1
4221,6,1,2,6,2,1,0
4222,1,1,1,3,6,2,1
4223,8,1,2,6,3,1,1
4224,5,1,2,4,0,2,0
4225,4,1,1,6,0,2,1
4226,10,1,2,3,5,2,0
4227,9,0,1,1,0,1,0
4228,6,0,1,4,2,1,1
4229,4,0,1,4,6,1,1
4230,8,0,1,3,3,1,1
4231,4,0,2,3,5,2,1
4232,5,1,2,3,0,2,1
4233,1,1,1,1,1,2,1
4234,8,1,1,6,3,1,1
4235,5,0,2,6,3,1,1
4236,10,1,1,4,5,1,1
4237,9,1,1,0,2,2,0
4238,8,1,2,4,6,2,0
4239,5,1,1,6,2,2,0
4240,4,1,2,2,6,1,1
4241,8,1,1,5,0,1,1
4242,7,0,2,3,2,1,1
4243,2,0,1,5,0,2,0
4244,1,0,1,2,0,2,0
4245,3,0,2,4,1,1,1
4246,6,1,2,2,3,1,0
4247,1,1,2,1,3,1,0
4248,7,0,2,1,2,1,1
4249,0,0,1,1,3,1,1
4250,9,0,2,3,6,2,1
4251,3,1,2,6,2,2,1
4252,6,1,2,6,2,2,1
4253,2,1,1,5,1,2,1
4254,10,0,2,3,1,1,1
4255,3,0,2,0,6,1,1
4256,10,1,2,3,0,2,0
4257,6,1,1,2,6,1,1
4258,3,1,2,5,5,2,1
4259,4,1,1,5,5,1,1
4260,10,0,1,0,3,2,0
4261,2,1,1,2,5,1,1
4262,10,1,2,2,5,2,0
4263,3,1,2,6,1,2,1
4264,2,0,2,0,3,1,0
4265,8,0,2,2,2,2,0
4266,1,1,2,3,1,2,0
4267,5,0,2,6,0,1,1
4268,4,1,2,0,5,1,0
4269,4,1,1,6,3,2,1
4270,5,0,2,6,0,3,1
4271,0,0,1,0,2,2,1
4272,4,0,1,4,0,2,1
4273,5,1,2,3,2,1,1
4274,2,0,1,1,0,1,1
4275,4,0,2,6,4,1,1
4276,4,0,2,3,6,1,1
4277,1,1,2,0,3,1,1
4278,6,1,2,6,0,1,1
4279,6,0,2,1,6,2,0
4280,5,1,1,4,2,2,0
4281,4,1,1,1,5,1,1
4282,4,1,2,0,2,1,1
4283,1,1,2,6,6,2,0
4284,10,0,1,4,3,2,1
4285,9,0,1,2,6,1,1
4286,8,0,2,0,4,2,0
4287,5,0,2,5,3,2,0
4288,3,0,2,6,1,1,0
4289,2,0,2,3,3,2,1
4290,3,1,2,5,1,2,0
4291,6,1,1,0,6,2,1
4292,3,1,1,0,3,2,0
4293,1,0,1,2,2,1,1
4294,9,1,1,4,3,2,1
4295,5,0,1,4,0,1,1
4296,8,1,2,0,0,1,1
4297,8,1,1,1,1,1,0
4298,3,1,2,5,2,1,1
4299,5,1,2,3,4,1,1
4300,10,0,1,1,4,1,0
4301,9,0,1,5,2,1,1
4302,5,0,1,6,3,1,1
4303,1,0,1,5,2,1,1
4304,8,0,1,3,2,1,1
4305,2,1,2,3,4,1,1
4306,10,0,1,5,6,1,1
4307,6,1,1,3,2,1,1
4308,3,0,2,2,2,2,1
4309,6,1,1,2,1,2,1
4310,0,0,1,5,6,2,1
4311,4,0,1,1,1,1,1
4312,8,0,1,0,5,1,1
4313,8,1,2,0,4,2,1
4314,6,1,1,2,1,1,1
4315,4,1,2,2,3,2,1
4316,6,0,1,6,2,1,1
4317,7,0,2,3,2,1,1
4318,8,0,1,4,6,1,0
4319,5,1,2,4,1,1,1
4320,3,0,2,5,1,1,1
4321,8,0,1,2,5,2,1
4322,4,1,2,3,3,2,0
4323,0,0,2,3,5,1,1
4324,5,1,2,2,1,2,0
4325,8,0,1,0,5,1,1
4326,0,0,1,2,2,2,1
4327,3,1,2,2,4,1,1
4328,0,0,1,1,5,1,0
4329,8,1,1,6,3,2,0
4330,6,1,1,2,6,2,0
4331,2,1,2,1,1,2,1
4332,7,1,1,2,6,2,1
4333,0,0,1,2,2,1,1
4334,9,0,2,1,1,2,1
4335,4,1,1,3,3,2,0
4336,2,0,1,6,0,1,0
4337,6,0,1,6,5,2,0
4338,2,1,2,5,3,2,1
4339,7,1,2,1,1,2,1
4340,3,1,2,0,1,1,1
4341,8,1,2,1,0,2,1
4342,5,0,2,2,2,2,0
4343,1,1,1,5,6,1,1
4344,6,1,2,2,4,1,1
4345,4,1,2,5,6,2,0
4346,10,1,1,6,5,1,1
4347,5,1,1,3,2,3,1
4348,6,0,2,6,0,2,0
4349,3,0,2,3,0,2,1
4350,8,0,1,4,6,1,0
4351,1,0,2,2,2,1,1
4352,0,1,1,5,1,1,0
4353,0,0,1,6,5,1,0
4354,2,0,1,4,1,1,0
4355,0,1,1,5,2,1,1
4356,8,1,1,6,2,2,1
4357,2,1,1,1,0,2,1
4358,9,0,1,3,5,1,0
4359,7,0,1,2,1,3,1
4360,5,1,2,0,4,2,1
4361,2,1,2,1,1,2,1
4362,3,1,2,1,2,1,0
4363,7,0,1,5,5,1,0
4364,9,1,1,2,4,1,1
4365,2,1,1,3,2,2,1
4366,8,1,1,1,2,2,1
4367,8,1,2,4,1,1,1
4368,2,0,1,2,0,2,1
4369,9,0,1,0,1,1,1
4370,6,0,1,1,2,2,1
4371,6,0,1,1,3,1,1
4372,3,1,1,0,2,1,1
4373,1,0,1,4,2,2,1
4374,5,1,1,5,6,1,0
4375,2,1,2,3,1,2,1
4376,2,0,2,6,6,1,0
4377,8,1,2,0,6,1,1
4378,6,0,2,3,5,1,1
4379,7,1,2,5,2,1,0
4380,2,0,1,2,2,2,0
4381,3,0,1,0,2,2,1
4382,4,1,2,6,6,2,0
4383,2,1,2,4,6,1,0
4384,8,1,1,4,6,2,1
4385,7,1,2,3,6,1,1
4386,5,1,1,1,1,2,0
4387,3,0,2,6,4,1,1
4388,5,1,1,3,5,2,1
4389,2,0,1,5,1,1,1
4390,2,0,1,3,0,1,1
4391,8,0,2,0,1,1,1
4392,3,0,1,6,5,2,0
4393,9,0,1,3,0,2,1
4394,4,1,1,4,1,1,1
4395,2,1,1,3,1,2,1
4396,4,0,2,4,5,1,1
4397,0,0,2,5,4,1,1
4398,5,1,1,1,4,1,1
4399,0,0,2,3,0,2,1
4400,5,0,2,0,6,1,1
4401,6,1,2,0,3,1,0
4402,9,0,1,2,0,2,0
4403,4,1,1,2,5,1,0
4404,0,1,2,2,6,1,0
4405,10,0,2,3,2,2,1
4406,0,1,1,0,0,1,0
4407,1,1,2,5,6,1,0
4408,5,1,2,5,4,1,1
4409,6,0,1,3,1,1,0
4410,3,1,1,2,5,1,1
4411,5,0,2,5,4,2,0
4412,8,1,2,1,0,1,1
4413,3,1,1,2,4,1,1
4414,7,0,1,1,4,1,1
4415,1,0,2,2,6,2,1
4416,6,1,1,5,2,2,0
4417,6,0,2,2,2,2,0
4418,7,0,1,4,2,2,1
4419,5,0,2,4,5,3,0
4420,6,0,2,5,1,2,1
4421,4,1,1,1,5,1,0
4422,2,1,1,6,2,2,1
4423,1,1,1,5,4,1,0
4424,1,1,2,6,2,3,1
4425,4,1,1,1,0,1,0
4426,1,1,2,4,3,2,1
4427,9,1,1,6,0,2,0
4428,9,1,1,0,3,2,1
4429,3,1,1,5,3,2,1
4430,0,0,1,5,3,1,0
4431,3,0,2,2,6,2,0
4432,5,1,1,3,2,2,1
4433,7,1,2,0,1,1,1
4434,4,1,2,5,2,2,1
4435,5,0,1,0,1,1,0
4436,9,0,2,0,2,1,1
4437,2,1,1,1,3,2,1
4438,4,1,2,5,5,1,0
4439,6,0,1,1,3,2,1
4440,6,0,1,0,4,2,1
4441,8,1,1,1,6,2,0
4442,9,0,1,4,3,2,0
4443,5,0,1,0,1,1,1
4444,6,1,1,0,5,1,1
4445,2,1,2,0,2,1,1
4446,3,0,1,2,1,2,1
4447,5,0,1,4,0,2,1
4448,2,1,1,1,4,1,1
4449,2,1,2,6,3,2,1
4450,1,0,2,0,2,1,0
4451,9,0,2,5,5,2,1
4452,8,1,1,0,4,2,1
4453,4,1,1,6,5,2,1
4454,1,1,2,2,2,1,1
4455,2,1,2,4,5,2,0
4456,5,1,1,5,5,1,1
4457,2,1,1,2,0,1,1
4458,6,1,2,2,6,3,1
4459,7,0,2,1,2,2,1
4460,3,1,1,2,0,1,1
4461,5,1,2,6,0,2,1
4462,6,1,1,6,1,1,1
4463,1,0,2,2,4,2,0
4464,6,0,1,3,6,2,1
4465,9,0,1,5,5,1,1
4466,1,0,2,2,5,2,1
4467,3,1,1,6,5,2,1
4468,4,0,2,0,3,1,0
4469,1,1,1,5,0,1,0
4470,9,0,1,0,1,2,1
4471,5,1,1,1,4,1,0
4472,5,1,2,3,1,2,1
4473,10,1,2,3,2,2,1
4474,9,1,2,0,4,2,0
4475,5,1,1,1,0,1,0
4476,5,0,2,6,1,2,0
4477,3,0,2,4,3,1,1
4478,0,0,1,3,4,1,0
4479,5,0,1,3,2,1,0
4480,7,1,1,6,5,3,1
4481,8,0,2,0,1,1,0
4482,4,1,1,0,2,1,0
4483,2,1,2,6,1,1,1
4484,7,1,2,4,2,1,1
4485,3,1,2,2,2,1,0
4486,8,1,2,6,1,2,1
4487,7,1,1,2,1,2,1
4488,9,1,2,5,1,2,0
4489,6,1,1,0,2,2,1
4490,8,1,2,6,2,2,1
4491,8,1,2,3,2,2,0
4492,8,0,1,5,3,1,1
4493,7,0,1,5,4,2,1
4494,0,1,1,2,2,2,0
4495,3,1,2,0,2,1,1
4496,8,1,2,3,4,2,0
4497,7,0,2,2,3,1,1
4498,5,1,1,4,5,1,1
4499,8,0,1,6,1,2,0
4500,4,0,2,0,0,2,0
4501,3,1,2,5,5,1,1
4502,9,1,2,1,4,2,1
4503,4,1,1,6,3,1,1
4504,4,1,2,3,5,2,0
4505,1,0,1,1,4,4,0
4506,2,0,1,1,5,4,1
4507,3,0,1,2,3,2,1
4508,2,1,2,0,3,2,1
4509,6,0,1,4,5,1,1
4510,0,1,1,3,0,2,1
4511,10,1,1,6,4,3,1
4512,5,1,1,0,2,2,1
4513,8,0,1,6,0,2,1
4514,4,1,1,0,1,2,1
4515,6,0,2,6,0,1,1
4516,7,1,2,2,2,2,1
4517,6,1,1,6,5,1,1
4518,4,0,2,4,0,1,1
4519,6,0,2,0,3,1,1
4520,2,1,2,3,1,1,1
4521,5,1,2,1,2,1,0
4522,1,1,2,0,3,2,1
4523,5,0,2,1,6,1,1
4524,2,1,2,4,1,1,1
4525,4,1,2,6,3,2,1
4526,9,1,1,5,0,2,1
4527,10,1,1,2,0,2,1
4528,5,1,2,5,5,2,1
4529,3,0,2,6,1,2,0
4530,6,1,2,1,3,1,1
4531,10,1,1,3,2,3,1
4532,1,1,2,1,3,2,0
4533,4,0,1,2,3,2,0
4534,3,1,2,1,1,2,1
4535,1,1,2,1,5,2,0
4536,4,0,2,6,4,1,1
4537,0,1,2,4,3,1,0
4538,3,1,2,3,3,2,1
4539,1,1,2,4,5,2,1
4540,2,0,1,3,2,1,1
4541,5,1,2,2,3,2,0
4542,6,0,1,6,1,1,1
4543,4,0,2,2,5,2,1
4544,4,1,1,3,3,1,1
4545,2,1,1,5,2,2,0
4546,2,1,1,5,2,2,0
4547,4,0,2,2,2,2,1
4548,1,0,2,5,5,1,1
4549,5,1,2,6,4,1,0
4550,10,1,2,3,6,1,1
4551,7,0,2,2,1,2,1
4552,9,0,1,1,2,1,0
4553,4,0,2,3,4,2,1
4554,3,1,2,6,3,2,0
4555,0,1,2,5,0,1,1
4556,6,1,2,4,1,2,0
4557,10,1,2,0,6,1,1
4558,9,0,1,6,2,1,1
4559,1,1,1,3,1,1,1
4560,1,1,2,0,2,2,1
4561,3,1,1,2,4,1,1
4562,3,0,2,4,3,2,1
4563,1,0,1,2,1,2,1
4564,7,1,2,5,0,2,0
4565,1,0,2,5,2,1,0
4566,9,0,2,5,5,2,1
4567,10,1,2,4,3,2,1
4568,9,1,2,2,5,1,1
4569,5,0,1,3,2,1,0
4570,6,0,2,6,1,1,0
4571,3,1,2,6,3,2,1
4572,3,1,1,6,5,1,1
4573,8,1,1,0,3,1,0
4574,7,1,1,6,2,1,1
4575,7,0,1,2,3,2,1
4576,0,1,2,2,2,1,1
4577,6,1,1,4,4,2,1
4578,8,1,1,4,3,2,1
4579,8,0,1,6,5,1,0
4580,8,1,2,1,0,1,1
4581,8,0,1,1,0,2,1
4582,5,1,2,4,4,2,1
4583,7,0,1,0,2,1,1
4584,5,0,2,1,5,4,1
4585,8,1,2,6,6,1,0
4586,10,0,2,6,0,2,0
4587,3,0,1,3,4,2,1
4588,0,1,2,1,0,2,1
4589,8,0,1,6,2,1,1
4590,2,1,2,2,3,2,1
4591,10,1,1,4,6,2,0
4592,4,1,2,3,1,1,1
4593,5,1,1,3,5,1,1
4594,8,1,1,3,4,2,0
4595,8,1,2,1,6,2,1
4596,5,1,2,0,3,1,1
4597,9,1,1,5,5,2,1
4598,3,0,2,3,3,1,1
4599,0,1,2,6,5,2,0
4600,9,0,1,4,4,1,1
4601,2,0,1,5,5,1,0
4602,7,0,2,6,4,1,0
4603,1,1,2,6,6,1,1
4604,8,0,2,2,2,1,1
4605,5,0,2,6,0,2,0
4606,7,0,1,5,5,1,1
4607,2,1,2,5,1,1,1
4608,0,1,2,1,5,1,1
4609,4,0,2,4,1,1,1
4610,5,1,1,1,6,1,1
4611,9,0,1,0,1,1,1
4612,1,0,1,5,1,1,0
4613,1,0,2,0,5,1,0
4614,5,1,1,6,1,2,1
4615,8,0,1,0,5,2,1
4616,2,1,2,3,5,1,1
4617,8,1,2,0,6,2,1
4618,8,0,2,2,6,2,1
4619,0,1,2,1,4,2,0
4620,5,1,1,5,5,1,0
4621,1,1,1,2,4,1,0
4622,5,0,2,5,4,1,0
4623,7,1,1,2,3,1,1
4624,1,0,2,6,1,1,1
4625,8,0,1,1,1,2,1
4626,9,0,2,1,4,1,1
4627,7,1,1,2,6,2,1
4628,3,0,2,2,2,3,0
4629,8,0,2,3,5,1,1
4630,10,1,2,3,1,1,0
4631,8,0,1,0,4,1,1
4632,3,0,2,5,6,1,1
4633,0,0,1,1,0,1,0
4634,4,0,1,0,3,2,0
4635,2,1,1,0,5,1,1
4636,4,1,1,1,3,1,0
4637,7,0,1,1,4,1,0
4638,4,0,2,3,0,1,0
4639,2,0,1,6,0,2,0
4640,1,1,1,6,5,1,1
4641,4,0,1,0,3,1,1
4642,1,0,2,4,2,1,1
4643,5,0,2,4,1,1,1
4644,2,0,2,5,5,2,1
4645,3,1,2,2,0,1,0
4646,3,0,1,6,0,2,1
4647,8,0,1,4,6,1,0
4648,9,1,2,2,4,2,1
4649,3,0,1,0,1,2,0
4650,2,1,1,6,0,1,0
4651,3,1,2,2,4,1,0
4652,7,1,2,6,5,2,1
4653,9,1,2,1,5,1,1
4654,1,0,2,6,5,1,1
4655,10,1,2,3,4,1,1
4656,1,1,1,6,3,1,1
4657,7,1,2,2,0,1,1
4658,10,0,1,3,4,2,0
4659,7,1,2,3,6,2,1
4660,7,1,1,4,6,2,1
4661,3,0,2,1,0,1,1
4662,1,0,2,6,5,1,1
4663,3,1,2,0,1,3,1
4664,1,0,1,1,3,2,0
4665,3,1,2,6,4,2,1
4666,3,1,2,2,1,1,1
4667,2,1,1,5,3,1,1
4668,6,1,1,5,6,2,0
4669,3,0,2,3,4,2,1
4670,5,0,2,2,4,3,0
4671,9,1,1,0,2,2,1
4672,2,1,2,0,1,1,1
4673,8,0,2,0,0,1,0
4674,3,0,1,0,6,2,1
4675,6,1,2,5,3,1,1
4676,5,1,1,1,4,1,1
4677,3,1,1,0,5,1,1
4678,7,1,2,5,0,1,1
4679,8,1,1,5,1,2,0
4680,2,0,1,2,0,2,0
4681,3,1,2,6,5,3,1
4682,6,0,2,0,6,2,1
4683,4,1,2,0,5,1,1
4684,2,0,1,2,0,1,1
4685,9,0,1,0,5,1,1
4686,3,0,2,3,1,1,0
4687,10,0,2,6,6,1,1
4688,8,1,1,0,1,2,1
4689,0,1,2,5,5,1,0
4690,5,1,1,1,3,1,1
4691,2,0,2,4,5,1,0
4692,2,1,1,6,0,2,0
4693,8,1,1,3,0,1,1
4694,7,1,1,3,4,1,1
4695,2,0,1,1,0,1,1
4696,1,0,2,5,4,2,1
4697,1,0,2,3,2,2,1
4698,6,0,1,5,2,2,0
4699,6,1,1,5,1,2,0
4700,4,1,1,5,4,1,0
4701,8,1,1,2,2,2,1
4702,6,0,1,0,6,1,0
4703,2,0,2,5,2,1,1
4704,10,0,1,5,5,1,1
4705,2,0,1,2,0,4,1
4706,2,1,2,1,0,1,1
4707,9,0,2,2,6,2,1
4708,7,0,1,2,1,1,1
4709,6,1,1,3,0,1,0
4710,9,1,1,5,0,1,1
4711,5,1,2,2,0,1,1
4712,5,1,1,3,2,2,1
4713,8,1,1,0,1,2,1
4714,4,1,2,4,1,1,1
4715,10,0,2,0,5,1,1
4716,3,0,1,0,3,2,1
4717,6,0,1,3,6,2,1
4718,1,0,2,5,3,2,1
4719,8,0,1,0,1,1,1
4720,1,0,1,3,5,1,1
4721,4,1,2,1,4,2,1
4722,6,0,1,5,0,2,0
4723,4,1,2,3,3,2,1
4724,3,0,2,0,5,2,1
4725,1,0,1,6,4,1,1
4726,0,1,1,4,4,2,1
4727,0,0,1,4,3,2,1
4728,7,0,1,0,5,1,1
4729,1,0,1,0,2,2,0
4730,8,0,2,2,5,2,0
4731,8,1,1,4,3,1,0
4732,8,0,2,4,3,2,1
4733,1,1,1,4,5,1,1
4734,10,0,1,6,1,1,1
4735,3,0,2,1,1,1,1
4736,8,0,2,1,3,2,1
4737,1,0,1,6,4,3,1
4738,2,1,1,0,3,2,1
4739,2,1,2,3,6,2,1
4740,5,1,2,1,3,1,1
4741,1,0,1,2,5,1,1
4742,8,0,2,5,4,2,0
4743,6,0,1,6,1,2,0
4744,4,0,1,1,1,1,1
4745,9,1,1,3,5,2,0
4746,8,0,1,6,2,1,0
4747,9,1,1,1,6,2,1
4748,3,1,1,1,3,1,0
4749,1,0,2,3,4,1,1
4750,3,1,1,2,4,1,1
4751,1,0,2,3,3,2,1
4752,6,1,2,0,3,2,1
4753,1,0,2,2,5,1,1
4754,4,0,1,0,0,1,0
4755,9,1,1,3,3,1,0
4756,5,1,2,0,5,1,1
4757,7,1,2,4,2,1,1
4758,3,0,2,6,4,1,1
4759,1,0,1,4,6,1,1
4760,9,0,1,1,0,2,0
4761,8,1,2,0,3,1,1
4762,8,0,1,1,3,4,1
4763,7,0,2,6,2,1,1
4764,7,0,2,1,1,2,1
4765,7,1,2,1,2,1,1
4766,10,1,1,5,5,3,1
4767,7,0,2,2,1,1,1
4768,5,1,2,2,2,2,0
4769,4,0,1,2,5,1,1
4770,9,1,2,3,0,1,0
4771,6,0,2,3,3,1,1
4772,7,1,1,6,0,2,1
4773,0,1,2,3,2,2,1
4774,6,1,2,3,2,2,0
4775,9,1,1,3,2,1,1
4776,5,0,2,1,3,2,1
4777,1,1,2,5,3,2,1
4778,1,1,1,3,3,1,1
4779,7,0,2,6,6,1,1
4780,10,0,1,0,0,2,0
4781,8,1,2,2,2,1,1
4782,3,0,1,6,6,1,0
4783,9,1,1,4,2,1,0
4784,4,0,2,5,5,1,1
4785,6,0,2,1,6,1,1
4786,3,1,1,6,2,2,0
4787,7,0,1,5,4,1,0
4788,0,0,2,2,6,2,1
4789,4,1,1,0,3,2,0
4790,1,1,1,1,6,2,1
4791,3,0,1,0,4,3,0
4792,4,1,1,6,1,2,1
4793,2,0,2,3,5,1,1
4794,4,0,2,0,1,2,1
4795,8,1,1,0,3,1,1
4796,9,0,1,3,0,2,1
4797,8,1,1,1,1,2,1
4798,7,0,1,4,3,1,1
4799,1,1,1,3,1,2,0
4800,7,0,2,2,2,2,0
4801,3,1,1,0,2,1,1
4802,8,0,2,2,2,2,1
4803,2,1,1,2,4,1,1
4804,4,0,1,2,5,1,1
4805,8,1,1,3,3,1,0
4806,1,0,2,0,6,1,1
4807,8,1,1,3,0,1,0
4808,1,1,2,6,6,2,0
4809,8,1,1,2,2,1,1
4810,3,1,1,6,5,2,0
4811,2,1,2,5,0,2,0
4812,5,1,2,6,5,1,1
4813,1,1,2,5,3,2,1
4814,8,1,1,2,5,1,1
4815,2,1,1,6,2,2,1
4816,8,0,1,3,3,1,1
4817,8,1,1,5,5,2,1
4818,3,0,2,3,5,1,1
4819,2,0,1,1,3,2,0
4820,7,1,1,3,5,2,1
4821,3,1,1,6,6,1,1
4822,3,1,1,5,1,1,1
4823,5,1,2,5,4,2,0
4824,8,0,1,1,1,2,1
4825,4,0,2,0,4,2,1
4826,1,1,1,5,3,2,1
4827,7,0,1,4,1,1,0
4828,3,0,2,0,2,2,1
4829,5,0,1,4,3,4,0
4830,9,1,2,2,2,2,0
4831,8,1,2,1,1,1,0
4832,2,0,1,6,5,2,1
4833,6,1,2,5,4,2,0
4834,0,1,1,1,6,1,1
4835,5,0,1,2,2,1,1
4836,3,1,1,2,4,1,1
4837,3,1,1,3,5,1,1
4838,2,1,1,0,0,2,1
4839,6,0,1,0,5,3,1
4840,1,1,1,0,0,2,0
4841,9,0,1,6,2,1,1
4842,3,0,2,3,0,1,1
4843,10,0,1,5,5,3,0
4844,8,1,2,2,4,1,1
4845,3,0,2,1,6,2,1
4846,3,1,1,2,5,1,0
4847,1,1,2,0,0,1,0
4848,2,1,2,1,5,1,1
4849,0,1,2,5,5,1,0
4850,6,1,1,3,1,2,1
4851,4,1,2,1,2,2,1
4852,9,1,2,2,3,2,0
4853,7,1,2,3,5,1,1
4854,0,0,2,6,0,1,0
4855,4,1,1,5,5,1,1
4856,5,1,2,5,4,1,0
4857,0,1,2,4,6,2,0
4858,8,0,2,5,0,1,0
4859,10,0,1,3,1,1,0
4860,6,1,2,3,0,2,0
4861,3,0,1,0,2,2,1
4862,0,1,1,0,6,1,1
4863,1,1,2,3,2,2,1
4864,8,1,1,6,2,2,0
4865,1,0,1,6,6,1,1
4866,3,0,1,3,3,2,0
4867,8,1,2,6,0,1,1
4868,6,1,1,2,5,1,1
4869,7,1,1,4,5,1,1
4870,5,1,1,0,2,1,0
4871,1,0,2,2,2,1,1
4872,1,0,1,1,5,1,1
4873,8,1,1,5,4,2,1
4874,8,0,2,4,4,1,1
4875,1,1,1,2,5,1,1
4876,6,1,2,1,4,2,0
4877,7,0,1,2,2,4,1
4878,4,1,1,5,1,2,1
4879,8,0,1,4,4,2,1
4880,2,1,2,0,2,1,1
4881,8,0,2,3,6,1,1
4882,7,0,2,3,5,2,1
4883,3,1,2,0,6,1,0
4884,3,0,2,6,6,3,1
4885,1,0,2,5,5,2,0
4886,9,0,2,3,2,2,1
4887,9,1,2,1,2,2,1
4888,3,0,2,0,3,1,1
4889,1,0,2,0,3,1,0
4890,5,1,2,5,1,2,1
4891,3,0,1,1,6,1,1
4892,6,1,2,3,0,1,1
4893,1,0,1,0,6,2,1
4894,5,1,2,2,6,2,1
4895,7,1,2,1,2,2,1
4896,2,0,2,5,5,2,0
4897,1,1,1,2,2,3,0
4898,8,1,2,3,6,2,1
4899,7,0,2,4,5,2,0
4900,7,0,2,4,5,1,1
4901,9,0,2,5,0,2,1
4902,8,1,2,3,6,1,0
4903,2,1,2,2,6,2,1
4904,4,1,2,0,1,1,1
4905,1,1,2,5,6,1,1
4906,1,0,1,0,3,1,1
4907,3,1,2,0,2,1,1
4908,5,1,2,0,0,2,1
4909,2,0,2,5,6,2,1
4910,1,1,1,5,0,1,1
4911,7,0,2,2,1,2,1
4912,3,1,2,1,2,2,0
4913,8,1,2,3,2,2,1
4914,6,0,1,3,4,1,1
4915,6,0,2,1,3,1,1
4916,4,1,2,3,5,1,0
4917,9,0,2,3,0,2,1
4918,4,1,2,0,3,2,1
4919,2,0,2,3,6,1,1
4920,4,1,2,1,6,2,1
4921,5,0,1,3,0,2,1
4922,7,1,2,2,4,3,0
4923,2,0,1,3,6,2,0
4924,6,1,1,1,4,2,1
4925,3,1,2,5,6,2,1
4926,2,1,1,0,1,2,0
4927,5,1,1,2,3,2,0
4928,4,0,2,2,1,1,1
4929,4,1,2,6,6,1,1
4930,9,0,2,1,1,1,1
4931,1,0,2,1,4,1,0
4932,3,0,1,0,2,1,1
4933,1,0,1,4,0,1,0
4934,3,1,2,2,3,1,1
4935,8,0,2,1,1,2,0
4936,8,1,2,4,1,2,0
4937,3,0,2,5,0,1,1
4938,4,1,2,2,3,1,1
4939,10,0,1,1,6,1,1
4940,8,1,1,5,0,1,1
4941,2,1,1,4,5,1,1
4942,5,1,2,6,0,2,1
4943,5,0,1,2,5,1,1
4944,8,0,1,0,0,3,1
4945,4,0,2,0,6,2,1
4946,5,1,1,2,6,2,1
4947,10,0,1,6,5,1,0
4948,5,1,2,6,1,2,1
4949,2,1,2,6,2,1,1
4950,3,1,2,6,3,2,1
4951,3,0,2,0,3,2,0
4952,6,0,2,2,1,2,1
4953,1,1,2,3,2,1,1
4954,10,0,1,0,5,2,1
4955,6,0,2,3,2,1,0
4956,10,0,2,2,5,1,1
4957,8,0,2,2,3,2,1
4958,2,1,1,4,6,2,0
4959,5,1,1,1,6,2,0
4960,3,1,1,3,4,2,1
4961,6,0,1,4,6,1,1
4962,7,1,2,0,2,2,1
4963,6,1,1,2,3,1,1
4964,6,1,1,3,4,1,1
4965,1,0,1,1,3,2,1
4966,6,1,1,0,0,1,0
4967,1,1,1,1,1,1,1
4968,10,1,1,3,6,1,0
4969,9,1,2,4,0,1,1
4970,7,1,2,5,0,2,1
4971,4,0,2,0,2,2,1
4972,6,0,1,2,5,1,1
4973,9,1,2,1,4,1,1
4974,1,1,2,2,6,1,0
4975,9,1,2,4,0,1,1
4976,3,1,1,0,3,2,1
4977,2,1,2,5,3,1,0
4978,5,0,2,6,5,1,1
4979,0,1,1,5,5,2,1
4980,8,1,1,5,2,3,1
4981,3,1,2,1,0,1,0
4982,1,0,2,6,6,1,1
